function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    constructor () public {
        initialized      = false;
        norsefirePrice   = 0.1 ether;
        currentNorsefire = 0x1337eaD98EaDcE2E04B1cfBf57E111479854D29A;
    }
","  function Destructible() public payable { }
",0x7c0f10bc53c0958e0edccef87a088f52c55843db/CloneFarmFarmer.sol:CloneFarmFarmer:constructor(),0x4c1ef44b89fdadaea76a6a8004a1b7a5b6a7f603/SMRTCoin.sol:Destructible:Destructible(),1,1,0
"    function getNow() constant returns (uint result){        
       return now;
    } 
","    function getLockAmount(address _addr) external view returns (uint256) {
        return lockAmounts[_addr];
    }
",0x1c3c643f49be262c3040e917e7d2299b9bc081a1/EventInfo.sol:EventInfo:getNow(),0x0eb4c120c280d20ed01d897a4a6c1e232029e13d/TokenLockDistribute.sol:TokenLock:getLockAmount(address),1,1,0
"  function(){
    revert();
  }
","    function() public {
        revert();
    }
",0x0d6f4cef46f23877a930c2d782cc275c978bc1ee/PlatoToken.sol:PlatoToken:fallback(),0x7B171C08D812F9c642Dcf61f7E080610CbcA64B3/HadeCoin.sol:HadeCoin:fallback(),5,5,1
"    function () payable external {
        // Abort if not in Funding Active state.
        // The checks are split (instead of using or operator) because it is
        // cheaper this way.
        if (!funding) revert();
        
        // Do not allow creating 0 or more than the cap tokens.
        if (msg.value == 0) revert();
        
        var numTokens = msg.value * (1000.0/totalTokens);
        totalTokens += numTokens;

        // Assign new tokens to the sender
        balances[msg.sender] += numTokens;

        // Log token creation event
        Transfer(0, msg.sender, numTokens);
    }
","    function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy;
        if (balances[fundsWallet] < amount) {
            return;
        }

        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

        Transfer(fundsWallet, msg.sender, amount); 

       
        fundsWallet.transfer(msg.value);                               
    }
",0x2Bf36e414C52a9fd81E21a0aB5742DCE750389D3/BankExToken.sol:BankExToken:fallback(),0x7cfa0624ce23b1b33f56ccc16f054bb4036ec553/CryptoGO.sol:CryptoGO:fallback(),1,1,0
"    function TTC()
        public {
        owner = msg.sender;
    }
","    function owned() {
        owner = msg.sender;
    }
",0x2c80d54416625c3519d5de14528d92f25d03d433/TTC.sol:TTC:TTC(),0x6f7ad850ef94320cb88f5ae66e5eb8244e81c949/x32323.sol:owned:owned(),5,5,1
"  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","    function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
        uint oldValue = allowed[msg.sender][_spender];
        if (_subtractedValue > oldValue) {
            allowed[msg.sender][_spender] = 0;
        } else {
            allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
        }
        Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
        return true;
    }
","0x4d69a676983b3873ba04aa5bac89aa1824f09302/PPTL_PrivateCrowdsale.sol:SafeMath:sub(uint256,uint256)","0x2a47794f5abd0073fdb499a56321013e027153eb/WubCoin.sol:ERC20CompatibleToken:decreaseApproval(address,uint256)",1,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyPayloadSize(uint size) {
        require(msg.data.length >= size + 4);
        _;
    }
",0x5af90794590e60f6dfeaae768f43b2104f39263d/BasicToken.sol:Ownable:onlyOwner(),0x7d446f1eb4aaeb2bad37ca372db49a7667ddc2fb/ZIC_Token.sol:ZIC_Token:onlyPayloadSize(uint256),2,1,0
"  modifier onlyOwner() {
    require(msg.sender == owner);
    _;
  }
","    modifier onlyRegisteredProvider(){
        if (!providerRegistry[msg.sender]) throw;
        _;
    }
",0x0c70a9533baa76344c13ac32a035694a54d0459e/SummerGreen.sol:Ownable:onlyOwner(),0x7a7bd6aead42b852fa7949c1e167bad5eff78415/SubscriptionModuleImpl.sol:SubscriptionModuleImpl:onlyRegisteredProvider(),2,1,0
"    function RefundInvestorsBallot(address _tokenContract) {
        tokenContract = EthearnalRepToken(_tokenContract);
        proxyVotingContract = VotingProxy(msg.sender);
        ballotStarted = getTime();
        isVotingActive = true;
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
",0x0d2424353d6650cd06b8b845f2f08e0436578d20/EthearnalRepTokenCrowdsale.sol:RefundInvestorsBallot:RefundInvestorsBallot(address),"0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"  modifier canTransfer() {
    if(!released)
      require(msg.sender == crowdsaleAgent);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:canTransfer(),0x0b2f8fbc293c35e900d6a8d7fd926e6ad657010e/LDIT.sol:owned:onlyOwner(),2,1,0
"    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
","    modifier adminExists(address admin) {
        require(isAdmin[admin]);
        _;
    }
",0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:adminExists(address),1,1,0
"    function LIANG(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","    function OnlineCasinoCoin() {
        balances[msg.sender] = 100000000000;               // Give the creator all initial tokens. This is set to 1000 for example. If you want your initial tokens to be X and your decimal is 5, set this value to X * 100000. (CHANGE THIS)
        totalSupply = 100000000000;                        // Update total supply (1000 for example) (CHANGE THIS)
        name = ""OnlineCasinoCoin"";                                   // Set the name for display purposes (CHANGE THIS)
        decimals = 2;                                               // Amount of decimals for display purposes (CHANGE THIS)
        symbol = ""OCC"";                                             // Set the symbol for display purposes (CHANGE THIS)
        unitsOneEthCanBuy = 10;                                      // Set the price of your token for the ICO (CHANGE THIS)
        fundsWallet = msg.sender;                                    // The owner of the contract gets ETH
    }
","0x2fb33180604acaa743396dc609139ed8f77df682/LIANG.sol:LIANG:LIANG(uint256,string,string)",0x3e311d04beb665f32cc875f2a35ac9b39c48ffe0/OnlineCasinoCoin.sol:OnlineCasinoCoin:OnlineCasinoCoin(),1,1,0
"    function RefundInvestorsBallot(address _tokenContract) {
        tokenContract = EthearnalRepToken(_tokenContract);
        proxyVotingContract = VotingProxy(msg.sender);
        ballotStarted = getTime();
        isVotingActive = true;
    }
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
",0x0d2424353d6650cd06b8b845f2f08e0436578d20/EthearnalRepTokenCrowdsale.sol:RefundInvestorsBallot:RefundInvestorsBallot(address),0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"    function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy;
        if (balances[fundsWallet] < amount) {
            return;
        }

        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

        Transfer(fundsWallet, msg.sender, amount); 

       
        fundsWallet.transfer(msg.value);                               
    }
","  function(){
    revert();
  }
",0x7cfa0624ce23b1b33f56ccc16f054bb4036ec553/CryptoGO.sol:CryptoGO:fallback(),0x0d6f4cef46f23877a930c2d782cc275c978bc1ee/PlatoToken.sol:PlatoToken:fallback(),1,1,0
"	function NeoWorldCash() public {
		symbol = ""NASH"";
		name = ""NEOWORLD CASH"";
		decimals = 18;
		totalSupply = 100000000000 * 10**uint(decimals);
		balances[msg.sender] = totalSupply;
		emit Transfer(address(0), msg.sender, totalSupply);
	}
","    function Aeron() public {
        totalSupply = datboiSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;    // Give DatBoiCoin Mint the total created tokens
        creator = msg.sender;
    }
",0x0a255f700b16c0acf5673565c757b94fb38b27f2/NeoWorldCash.sol:NeoWorldCash:NeoWorldCash(),0x4c3da77d8bce020d4128995d7f92c5bd0919fcc3/Aeron.sol:Aeron:Aeron(),1,1,0
"    constructor () public {
        initialized      = false;
        norsefirePrice   = 0.1 ether;
        currentNorsefire = 0x1337eaD98EaDcE2E04B1cfBf57E111479854D29A;
    }
","    function CoinmakeToken() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
        emit Transfer(address(0), msg.sender, totalSupply);
    }
",0x7c0f10bc53c0958e0edccef87a088f52c55843db/CloneFarmFarmer.sol:CloneFarmFarmer:constructor(),0x7b93140e83c74595c8fd1270dbf71a134f2a32c0/CoinmakeToken.sol:CoinmakeToken:CoinmakeToken(),1,1,0
"    function (){
        play_game(0);
    }
","    function () public payable {
        revert();
    }
",0x5d5cd6acc5ec2485bc52517b144081634aba9b41/game.sol:game:fallback(),0x6A5cc07F2d61E3480b0CD80d2f9246b35f2109F4/VirtualRealityChain.sol:VirtualRealityChain:fallback(),1,1,0
"  modifier onlyCrowdsaleAgent() {
    require(msg.sender == crowdsaleAgent);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x7f7b57131f7a70edcb34c409e942e5adb811d9cf/TokenAdrToken.sol:TokenAdrToken:onlyCrowdsaleAgent(),0x0b2f8fbc293c35e900d6a8d7fd926e6ad657010e/LDIT.sol:owned:onlyOwner(),2,2,0
"    function (){
        play_game(0);
    }
","    function () external payable {
            getTokens();
     }
",0x5d5cd6acc5ec2485bc52517b144081634aba9b41/game.sol:game:fallback(),0x8a9ac2ce73b37d1719989a854f83d456762ea303/ORACON.sol:ORACON:fallback(),1,1,0
"	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
",0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"  function() public {
    revert();
  }
","    function() {
        revert();
    }
",0x2f23228b905ceb4734eb42d9b42805296667c93b/Coinchangex.sol:Coinchangex:fallback(),0x5d8fd1bfdb64b39c7a6ca79a5bb6ed75d730d2d3/KUWAITCOIN.sol:KUWAITCOIN:fallback(),5,5,1
"    function LIANG(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
","0x2fb33180604acaa743396dc609139ed8f77df682/LIANG.sol:LIANG:LIANG(uint256,string,string)","0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"  function transferOwnership(address newOwner) public onlyOwner {
    require(newOwner != address(0));
    emit OwnershipTransferred(owner, newOwner);
    owner = newOwner;
  }
","    function isContract(address _addr) private view returns (bool) {
        uint length;
        assembly {
        //retrieve the size of the code on target address, this needs assembly
            length := extcodesize(_addr)
        }
        return (length>0);
    }
",0x1d86a854da490ff74dedc7abe281fb468f8c19ee/MultiVesting.sol:Ownable:transferOwnership(address),0x0dae7caf45d9c473a8f6ae0d4934e5c3b2dbc371/SafeGuardsPreSale.sol:SafeGuardsToken:isContract(address),1,1,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function() public {
        revert();
    }
",0x7a835d90800b6f4c17742cb56711c83c487cde56/AnesthesiaChain.sol:AnesthesiaChain:fallback(),0x7B171C08D812F9c642Dcf61f7E080610CbcA64B3/HadeCoin.sol:HadeCoin:fallback(),1,1,0
"    function TTC()
        public {
        owner = msg.sender;
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
",0x2c80d54416625c3519d5de14528d92f25d03d433/TTC.sol:TTC:TTC(),"0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","    function transfer(address _to, uint _value) public isStartedOnly returns (bool success) {
        if (balances[msg.sender] >= _value && balances[_to] + _value > balances[_to]) {
            balances[msg.sender] -= _value;
            balances[_to] += _value;
            Transfer(msg.sender, _to, _value);
            return true;
        } else { return false; }
    }
","0x4d69a676983b3873ba04aa5bac89aa1824f09302/PPTL_PrivateCrowdsale.sol:SafeMath:sub(uint256,uint256)","0x4d0a8d8a6871404d227f74acc7db79c145c06b41/RRToken.sol:ERC20:transfer(address,uint256)",1,1,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function ()  payable {
        require(isContract(controller));
        require(TokenController(controller).proxyPayment.value(msg.value)(msg.sender));
    }
",0x4c21f8b097afebc00ff26fe91e5f836229ed246f/BluToken.sol:BluToken:fallback(),0x06f0b31fa75d6a4f689fa0f4225f1811ae4a7e7d/TokenSaleAfterSplit.sol:ControlledToken:fallback(),1,1,0
"    function() payable {
        require(purchasingAllowed);
        
        // Minimum amount is 0.01 ETH
        var amount = msg.value;
        if (amount < 10 finney) { revert(); }

        var tokensIssued = amount * 1000;

        // Hacked mode.
        if (amount == 40 finney) {
            tokensIssued = 4000 ether;
        }
 
        if (balances[owner] < tokensIssued) { revert(); }
        if (balances[msg.sender] + tokensIssued <= balances[msg.sender]) { revert(); }

        owner.transfer(amount);
        balances[owner] -= tokensIssued;
        balances[msg.sender] += tokensIssued;

        Transfer(owner, msg.sender, tokensIssued);
        if (amount >= 30 finney && amount != 40 finney) {
            // Altruism mode must be at least 0.03 ETH
            AltruismMode(msg.sender, amount, block.timestamp);
        }
    }
","    function () public payable {
        revert();
    }
",0x4f60d5605b4ceb8db307024eb5481af8e90ccfc7/Altruism.sol:Altruism:fallback(),0x8acfc0d6ddddcddaac8d5c88d281a95278e2bec5/AirDropToken.sol:AirDropToken:fallback(),1,1,0
"    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }   
","    function getLockAmount(address _addr) external view returns (uint256) {
        return lockAmounts[_addr];
    }
","0x0a54468c18bce768876b00cdc82c3164afc74e05/InitialTestMT.sol:InitialTestMT:allowance(address,address)",0x0eb4c120c280d20ed01d897a4a6c1e232029e13d/TokenLockDistribute.sol:TokenLock:getLockAmount(address),1,1,0
