function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"	function getNextRegionId() public storageAccessControl returns (uint256) {
		lastRegionId = lastRegionId.add(1);
		return lastRegionId;
	}
","	function BdpDataStorage(bytes8 _version) public {
		ownerAddress = msg.sender;
		managerAddress = msg.sender;
		version = _version;
	}
",0x02dc5c6317cb81fc1ba5fd7fcb773f5a42deb700/BdpCalculator.sol:BdpDataStorage:getNextRegionId(),0x02dc5c6317cb81fc1ba5fd7fcb773f5a42deb700/BdpCalculator.sol:BdpDataStorage:BdpDataStorage(bytes8),5,5,1
"  function calcRefill(string _paySystem, uint256 _value) public view returns(uint256) {
    uint256 _totalComission;
    _totalComission = refillPaySystemInfo[_paySystem].stat + (_value / 100 ) * refillPaySystemInfo[_paySystem].perc;

    return _totalComission;
  }
","  function getTransferStat() public view returns (uint256) {
    return transferInfo.stat;
  }
","0x0ab6e894c973932b64974bf9e91e93332e51a98c/EvaCurrency.sol:ComissionList:calcRefill(string,uint256)",0x0ab6e894c973932b64974bf9e91e93332e51a98c/EvaCurrency.sol:ComissionList:getTransferStat(),5,5,1
"  function burn(address _from, uint256 _unitAmount) onlyOwner public {
    require(_unitAmount > 0
            && balanceOf(_from) >= _unitAmount);

    balances[_from] = SafeMath.sub(balances[_from], _unitAmount);
    totalSupply = SafeMath.sub(totalSupply, _unitAmount);
    Burn(_from, _unitAmount);
  }
","  function mint(address _to, uint256 _unitAmount) onlyOwner canMint public returns (bool) {
    require(_unitAmount > 0);

    totalSupply = SafeMath.add(totalSupply, _unitAmount);
    balances[_to] = SafeMath.add(balances[_to], _unitAmount);
    Mint(_to, _unitAmount);
    Transfer(address(0), _to, _unitAmount);
    return true;
  }
","0x4c54e5ee228b1c917980687a7e54876c340fed7f/Seiyuu.sol:Seiyuu:burn(address,uint256)","0x4c54e5ee228b1c917980687a7e54876c340fed7f/Seiyuu.sol:Seiyuu:mint(address,uint256)",5,5,1
"    function thankYou(address _a) public onlyPart1 returns(bool)
    {
        thank_you[_a] = true;
        emit Transfer(_a, address(this), num * 1 ether);
        return true;
    }
","    function allowance(address _owner, address _spender) public view returns (uint256) {
        return num;
     }
",0x0c8931423583d9c1ff126d424e34656947876649/HelpMeTokenPart7.sol:HelpMeTokenPart7:thankYou(address),"0x0c8931423583d9c1ff126d424e34656947876649/HelpMeTokenPart7.sol:HelpMeTokenPart7:allowance(address,address)",4,5,1
"    function EthereumPrivate() public {
        totalSupply = 960000000000;  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;           // Give the creator all initial tokens
        name = 'Ethereum Private';                      // Set the name for display purposes
        symbol = 'ETHP';                                // Set the symbol for display purposes
    }
","    function burnFrom(address _from, uint256 _value) public returns (bool success) {
        require(balanceOf[_from] >= _value);                // Check if the targeted balance is enough
        require(_value <= allowance[_from][msg.sender]);    // Check allowance
        balanceOf[_from] -= _value;                         // Subtract from the targeted balance
        allowance[_from][msg.sender] -= _value;             // Subtract from the sender's allowance
        totalSupply -= _value;                              // Update totalSupply
        Burn(_from, _value);
        return true;
    }
",0x6d358ad6eca1461f092659797e8dceb2d5150fa6/EthereumPrivate.sol:EthereumPrivate:EthereumPrivate(),"0x6d358ad6eca1461f092659797e8dceb2d5150fa6/EthereumPrivate.sol:EthereumPrivate:burnFrom(address,uint256)",5,5,1
"  function div(uint256 a, uint256 b) internal pure returns (uint256) {
    uint256 c = a / b;
    return c;
  }
","  function sub(uint256 a, uint256 b) internal pure returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","0x4ccc3759eb48faf1c6cfadad2619e7038db6b212/SuperEdge.sol:SafeMath:div(uint256,uint256)","0x4ccc3759eb48faf1c6cfadad2619e7038db6b212/SuperEdge.sol:SafeMath:sub(uint256,uint256)",4,4,1
"    function queryN_withGasLimit(uint _timestamp, string _datasource, bytes _args, uint _gaslimit)
    payable
    returns (bytes32 _id) {
        return queryN(_timestamp, _datasource, _args, _gaslimit);
    }
","    function withdrawFunds(address _addr)
    onlyadmin {
        _addr.send(this.balance);
    }
","0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:queryN_withGasLimit(uint256,string,bytes,uint256)",0x6f28b146804dba2d6f944c03528a8fdbc673df2c/Oraclize.sol:Oraclize:withdrawFunds(address),5,5,1
"    function max64(uint64 a, uint64 b) internal pure returns (uint64) {
        return a >= b ? a : b;
    }
","    function max256(uint256 a, uint256 b) internal pure returns (uint256) {
        return a >= b ? a : b;
    }
","0x0c178237d47172440c5792526c4952a279fdadf1/TPCToken.sol:SafeMath:max64(uint64,uint64)","0x0c178237d47172440c5792526c4952a279fdadf1/TPCToken.sol:SafeMath:max256(uint256,uint256)",4,4,1
"  function setFreeTransferAllowed(bool _isFreeTransferAllowed) public {
    require(owner != address(0));
    require(msg.sender == owner);

    isFreeTransferAllowed = _isFreeTransferAllowed;
  }
","  function setPaused(bool _pause) public {
    require(owner != address(0));
    require(msg.sender == owner);

    isPaused = _pause;
  }
",0x3f9f66570cb7b65d99474a13d6a4d83ed8c84b34/PentacoreCrowdsale.sol:PentacoreToken:setFreeTransferAllowed(bool),0x3f9f66570cb7b65d99474a13d6a4d83ed8c84b34/PentacoreCrowdsale.sol:PentacoreToken:setPaused(bool),5,5,1
"  function transferFunction(address _sender, address _to, uint256 _value) internal returns (bool) {
    require(_to != address(0));
    require(_to != address(this));
    require(_value <= balances[_sender]);

    // SafeMath.sub will throw if there is not enough balance.
    balances[_sender] = balances[_sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    Transfer(_sender, _to, _value);
    return true;
  }
","  function transfer(address _to, uint256 _value) public returns (bool) {
	return transferFunction(msg.sender, _to, _value);
  }
","0x4d829f8c92a6691c56300d020c9e0db984cfe2ba/CoinCrowdToken.sol:BasicToken:transferFunction(address,address,uint256)","0x4d829f8c92a6691c56300d020c9e0db984cfe2ba/CoinCrowdToken.sol:BasicToken:transfer(address,uint256)",5,5,1
"  function decreaseApproval(address _spender, uint _subtractedValue) public whenNotPaused returns (bool success) {
    return super.decreaseApproval(_spender, _subtractedValue);
  }
","  function increaseApproval(address _spender, uint _addedValue) public whenNotPaused returns (bool success) {
    return super.increaseApproval(_spender, _addedValue);
  }
","0x2ea91a843aeea778e40e70623612cc720a6f751e/CPToken.sol:PausableToken:decreaseApproval(address,uint256)","0x2ea91a843aeea778e40e70623612cc720a6f751e/CPToken.sol:PausableToken:increaseApproval(address,uint256)",5,5,1
"    function sub(uint256 a, uint256 b) internal returns (uint256) {
        assert(b <= a);
        return a - b;
    }
","    function add(uint256 a, uint256 b) internal returns (uint256) {
        uint256 c = a + b;
        assert(c >= a);
        return c;
    }
","0x4C5651c4f59B3E92E67d993b7B969F9aF861380f/FaradTokenSwap.sol:SafeMath:sub(uint256,uint256)","0x4C5651c4f59B3E92E67d993b7B969F9aF861380f/FaradTokenSwap.sol:SafeMath:add(uint256,uint256)",4,4,1
"    function transfer(address _to, uint _value) public returns (bool success) {
        require(_value > 0
                && frozenAccount[msg.sender] == false
                && frozenAccount[_to] == false
                && now > unlockUnixTime[msg.sender]
                && now > unlockUnixTime[_to]);


        bytes memory empty;
        if (isContract(_to)) {
            return transferToContract(_to, _value, empty);
        } else {
            return transferToAddress(_to, _value, empty);
        }
    }
","    function transfer(address _to, uint _value, bytes _data) public  returns (bool success) {
        require(_value > 0
                && frozenAccount[msg.sender] == false
                && frozenAccount[_to] == false
                && now > unlockUnixTime[msg.sender]
                && now > unlockUnixTime[_to]);

        if (isContract(_to)) {
            return transferToContract(_to, _value, _data);
        } else {
            return transferToAddress(_to, _value, _data);
        }
    }
","0x7fcf5138d0189731e5ce28f0d5842007f9dfc901/CLIP.sol:CLIP:transfer(address,uint256)","0x7fcf5138d0189731e5ce28f0d5842007f9dfc901/CLIP.sol:CLIP:transfer(address,uint256,bytes)",5,5,1
"	function	getCmd_control	()	public	constant	returns	(	uint256	)	{
		return	Cmd_control	;						
	}									
","	modifier	onlyOwner	() {							
		require(msg.sender ==		owner	);					
		_;								
	}									
",0x2cab4249d5afa743244dc4b8429962e4a182187b/DTCC_ILOW_8.sol:DTCC_ILOW_8:getCmd_control(),0x2cab4249d5afa743244dc4b8429962e4a182187b/DTCC_ILOW_8.sol:DTCC_ILOW_8:onlyOwner(),5,5,1
"  function clearApproval(address _owner, uint256 _tokenId) private {
    require(ownerOf(_tokenId) == _owner);
    tokenApprovals[_tokenId] = 0;
    Approval(_owner, 0, _tokenId);
  }
","  function transfer(address _to, uint256 _tokenId) public onlyOwnerOf(_tokenId) {
    clearApprovalAndTransfer(msg.sender, _to, _tokenId);
  }
","0x1b5242794288b45831ce069c9934a29b89af0197/CryptoSagaCard.sol:ERC721Token:clearApproval(address,uint256)","0x1b5242794288b45831ce069c9934a29b89af0197/CryptoSagaCard.sol:ERC721Token:transfer(address,uint256)",5,5,1
"  function increaseApproval (address _spender, uint _addedValue)
    returns (bool success) {
    allowed[msg.sender][_spender] = allowed[msg.sender][_spender].add(_addedValue);
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","  function decreaseApproval (address _spender, uint _subtractedValue)
    returns (bool success) {
    uint oldValue = allowed[msg.sender][_spender];
    if (_subtractedValue > oldValue) {
      allowed[msg.sender][_spender] = 0;
    } else {
      allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
    }
    Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
    return true;
  }
","0x05cda2f1e70b01072038c3a62f8aa30cf9d4d509/TOKENMOM.sol:StandardToken:increaseApproval(address,uint256)","0x05cda2f1e70b01072038c3a62f8aa30cf9d4d509/TOKENMOM.sol:StandardToken:decreaseApproval(address,uint256)",5,5,1
"    function hasEnded() public view returns (bool) {
        return now > endTime || stage == Stages.OfferingEnded;
    }
","    function endOfferingImpl() internal {
        endTime = now;
        stage = Stages.OfferingEnded;
        OfferingCloses(endTime, weiRaised);
    }
",0x4d8fc1453a0f359e99c9675954e656d80d996fbf/BeeToken.sol:BeeTokenOffering:hasEnded(),0x4d8fc1453a0f359e99c9675954e656d80d996fbf/BeeToken.sol:BeeTokenOffering:endOfferingImpl(),5,5,1
"    function setCouldTrade(uint256 amountInWeiDecimalIs18) onlyOwner returns (bool success) {
        couldTrade = true;
        require(balanceOf[msg.sender] >= amountInWeiDecimalIs18);
        require(balanceOf[this] + amountInWeiDecimalIs18 >= amountInWeiDecimalIs18);
        balanceOf[msg.sender] -= amountInWeiDecimalIs18;
        balanceOf[this] += amountInWeiDecimalIs18;
        Transfer(msg.sender, this, amountInWeiDecimalIs18);
        return true;
    }
","    function setPrices(uint256 newSellPrice, uint256 newBuyPrice) onlyOwner {
        sellPrice = newSellPrice;
        buyPrice = newBuyPrice;
    }
",0x4b5f6927f0Cabe1468DF36E949Ea48c3e2C4aD13/EXToken.sol:EXToken:setCouldTrade(uint256),"0x4b5f6927f0Cabe1468DF36E949Ea48c3e2C4aD13/EXToken.sol:EXToken:setPrices(uint256,uint256)",5,5,1
"  function increaseApproval(
    address _spender,
    uint _addedValue
  )
    public
    whenNotPaused
    returns (bool success)
  {
    return super.increaseApproval(_spender, _addedValue);
  }
","  function decreaseApproval(
    address _spender,
    uint _subtractedValue
  )
    public
    whenNotPaused
    returns (bool success)
  {
    return super.decreaseApproval(_spender, _subtractedValue);
  }
","0x2a5727f106758ccf0b9cb0c962b2895b8c0f4913/REDTToken.sol:PausableToken:increaseApproval(address,uint256)","0x2a5727f106758ccf0b9cb0c962b2895b8c0f4913/REDTToken.sol:PausableToken:decreaseApproval(address,uint256)",5,5,1
"  function sub(uint256 a, uint256 b) internal constant returns (uint256) {
    assert(b <= a);
    return a - b;
  }
","  function mul(uint256 a, uint256 b) internal constant returns (uint256) {
    uint256 c = a * b;
    assert(a == 0 || c / a == b);
    return c;
  }
","0x5eec85dc63dd62bdb492ac1012b71201396945d0/CrowdsaleToken.sol:SafeMath:sub(uint256,uint256)","0x5eec85dc63dd62bdb492ac1012b71201396945d0/CrowdsaleToken.sol:SafeMath:mul(uint256,uint256)",4,4,1
"	function	getPOOL_edit_3	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_3	;						
	}									
","	function	getPOOL_edit_21	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_21	;						
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_3(),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_21(),4,4,1
"	function	setPOOL_edit_25	(	string	newPOOL_edit_25	)	public	onlyOwner	{	
		inPOOL_edit_25	=	newPOOL_edit_25	;					
	}									
","	function	getPOOL_edit_20	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_20	;						
	}									
",0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:setPOOL_edit_25(string),0x4afbcb0c7bbe2140f2b570a3bebf96f9883c3403/POOL_EDIT_2.sol:POOL_EDIT_2:getPOOL_edit_20(),5,5,1
"    function hatchCoins(address ref) public{
        require(initialized);
        if(referrals[msg.sender] == 0 && referrals[msg.sender] != msg.sender){
            referrals[msg.sender] = ref;
        }
        uint256 coinsUsed = getMyCoins();
        uint256 newStrippers = SafeMath.div(coinsUsed,COINS_TO_HATCH_1STRIPPERS);
        hatcheryStrippers[msg.sender] = SafeMath.add(hatcheryStrippers[msg.sender],newStrippers);
        claimedCoins[msg.sender] = 0;
        lastHatch[msg.sender] = now;
        claimedCoins[referrals[msg.sender]] = SafeMath.add(claimedCoins[referrals[msg.sender]],SafeMath.div(coinsUsed,5));
        marketCoins = SafeMath.add(marketCoins,SafeMath.div(coinsUsed,10));
    }
","    function min(uint256 a, uint256 b) private pure returns (uint256) {
        return a < b ? a : b;
    }
",0x6ded330704d6b4734de6dc82b609765006dde197/CryptoStrippers.sol:CryptoStrippers:hatchCoins(address),"0x6ded330704d6b4734de6dc82b609765006dde197/CryptoStrippers.sol:CryptoStrippers:min(uint256,uint256)",4,4,1
"    function tokenFallback(address _from, uint256 _value, bytes _data)
      external
      onlyTokenContract
      returns (bool) {
        require(initialized);
        require(!_isContract(_from));
        require(_value >= 1 finney); // 0.001 ELXR token

        uint256 ElyxrBalance = tokenContract.myTokens();

        uint256 eggsBought=calculateEggBuy(_value, SafeMath.sub(ElyxrBalance, _value));
        eggsBought=SafeMath.sub(eggsBought,devFee(eggsBought));
        reinvest();
        tokenContract.transfer(ceoAddress, devFee(_value));
        claimedEggs[_from]=SafeMath.add(claimedEggs[_from],eggsBought);

        return true;
    }
","    function getBalance() public view returns(uint256){
        return tokenContract.myTokens();
    }
","0x3bc06304959cb2cfec0c8073eb6f31b466ce3f17/ElyxrShrimpFarmer.sol:ElyxrShrimpFarmer:tokenFallback(address,uint256,bytes)",0x3bc06304959cb2cfec0c8073eb6f31b466ce3f17/ElyxrShrimpFarmer.sol:ElyxrShrimpFarmer:getBalance(),5,5,1
